Company,#,Deal Type,Date,Amount,Raised to Date,Pre-Val,Post-Val,Investors,Status,Stage,Source File
Alloy,6,Seed Round,2019,~$8M,~$19.1M,~$45.6M,~$53.6M,n.d.,Completed,Seed Round,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Alloy,7,Debt - General,Oct-21,$100M,~$259.1M,~$1.35B,~$1.35B,n.d.,Completed,Debt,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Alloy,8,Debt - General,Jan-23,n.d.,~$259.1M,~$1.61B,~$1.61B,n.d.,Completed,Debt,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Alloy,9,Secondary Transaction,2021,n.d.,~$59M,~$697M,~$697M,n.d.,Completed,n.d.,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Alloy,10,Secondary Transaction,2022,n.d.,~$259.1M,~$1.48B,~$1.48B,n.d.,Completed,n.d.,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Alloy,11,Secondary Transaction,2023,n.d.,~$259.1M,~$1.7B,~$1.7B,n.d.,Completed,n.d.,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Thumbtack,1,Series F,Jul-21,$275M,$628.8M,$3.2B,$3.47B,Sequoia Capital,Completed,Late Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Thumbtack,2,Series E,Feb-18,$150M,$353.8M,$1.12B,$1.27B,Baillie Gifford,Completed,Late Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Thumbtack,3,Series D,Aug-15,$125M,$203.8M,$1.12B,$1.25B,CapitalG,Completed,Late Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Thumbtack,4,Series C,Jan-14,$30M,$78.8M,~$906.6M,~$936.6M,"Sequoia Capital, Tiger Global Management",Completed,Late Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Thumbtack,5,Series B,Nov-12,$12.5M,$48.8M,~$744.6M,~$757.1M,Sequoia Capital,Completed,Early Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Thumbtack,6,Series A,Dec-11,$12M,$36.3M,~$628.6M,~$640.6M,Javelin Venture Partners,Completed,Early Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Thumbtack,7,Seed Round,Jan-10,$1.3M,$24.3M,~$78.7M,~$80M,n.d.,Completed,Seed Round,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Thumbtack,8,Seed Round,2009,$23M,$23M,~$57M,~$80M,n.d.,Completed,Seed Round,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Thumbtack,9,Seed Round,2008,~$12M,~$12M,~$68M,~$80M,n.d.,Completed,Seed Round,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Thumbtack,10,Secondary Transaction,2021,n.d.,~$365.8M,~$3.39B,~$3.39B,n.d.,Completed,n.d.,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Thumbtack,11,Secondary Transaction,2022,n.d.,~$640.8M,~$3.94B,~$3.94B,n.d.,Completed,n.d.,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Thumbtack,12,Secondary Transaction,2023,n.d.,~$640.8M,~$4.54B,~$4.54B,n.d.,Completed,n.d.,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Thumbtack,13,Debt - General,2022,n.d.,~$640.8M,~$3.94B,~$3.94B,"Hercules Capital, Silicon Valley Bank",Completed,Debt,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Thumbtack,14,Debt - General,2023,n.d.,~$640.8M,~$4.54B,~$4.54B,"Hercules Capital, Silicon Valley Bank",Completed,Debt,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Thumbtack,15,Debt - General,2024,n.d.,~$640.8M,~$5.21B,~$5.21B,"Hercules Capital, Silicon Valley Bank",Completed,Debt,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Synthesis Health,1,Seed Round,Jun-22,$12M,$12M,~$48M,~$60M,n.d.,Completed,Seed Round,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Synthesis Health,2,Series A,Dec-23,$18M,$30M,~$72M,~$90M,n.d.,Completed,Early Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
The Boring Company,1,Series C,Apr-22,$675M,$849.5M,$5B,$5.675B,"Sequoia Capital, Vy Capital",Completed,Late Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
The Boring Company,2,Series B,Nov-21,~$675M,$174.5M,$5B,$5.675B,"Vy Capital, Sequoia Capital, Valor Equity Partners, Founders Fund, 8VC, Craft Ventures",Completed,Early Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
The Boring Company,3,Series A,May-19,$120M,$120M,$800M,$920M,"8VC, Vy Capital, Craft Ventures, Valor Capital, DFJ",Completed,Early Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
The Boring Company,4,Seed Round,Jan-17,$113M,$113M,~$452M,~$565M,Elon Musk,Completed,Seed Round,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
The Boring Company,5,Seed Round,2018,~$12M,~$125M,~$68M,~$80M,n.d.,Completed,Seed Round,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
6Sense,1,Series E,Jan-22,$200M,$626.3M,$5.15B,$5.2B,"Blue Owl, MSD Partners",Completed,Late Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
6Sense,2,Series D,Mar-21,$125M,$426.3M,$1.98B,$2.1B,D1 Capital Partners,Completed,Late Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
6Sense,3,Series C,Jan-20,$40M,$301.3M,$260M,$300M,"Insight Venture Management, LLC.",Completed,Late Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
6Sense,4,Series B,Mar-18,$27M,$261.3M,~$13M,~$40M,Salesforce Ventures,Completed,Early Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
6Sense,5,Series A,Apr-16,$12M,$234.3M,~$48M,~$60M,"Battery Ventures, Venrock",Completed,Early Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
6Sense,6,Seed Round,2014,$2M,$222.3M,~$8M,~$10M,n.d.,Completed,Seed Round,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
6Sense,7,Seed Round,2013,$220.3M,$220.3M,~$879.7M,~$1.1B,n.d.,Completed,Seed Round,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
6Sense,8,Secondary Transaction,2021,n.d.,~$426.3M,~$2.76B,~$2.76B,n.d.,Completed,n.d.,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
6Sense,9,Secondary Transaction,2022,n.d.,~$626.3M,~$5.51B,~$5.51B,n.d.,Completed,n.d.,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
6Sense,10,Secondary Transaction,2023,n.d.,~$726.3M,~$6.34B,~$6.34B,n.d.,Completed,n.d.,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
6Sense,11,Debt - General,Jun-22,$100M,~$726.3M,~$5.51B,~$5.51B,Silicon Valley Bank,Completed,Debt,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
6Sense,12,Debt - General,2023,n.d.,~$726.3M,~$6.34B,~$6.34B,Silicon Valley Bank,Completed,Debt,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
6Sense,13,Debt - General,2024,n.d.,~$776.3M,~$7.29B,~$7.29B,Silicon Valley Bank,Completed,Debt,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
6Sense,14,Series F,Oct-23,$50M,$676.3M,~$6.59B,~$6.64B,n.d.,Completed,Late Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
6Sense,15,Debt - General,Oct-23,n.d.,~$776.3M,~$6.64B,~$6.64B,Silicon Valley Bank,Completed,Debt,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
6Sense,16,Debt - General,2024,n.d.,~$776.3M,~$7.29B,~$7.29B,Silicon Valley Bank,Completed,Debt,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Afresh,1,Series B,Dec-21,$115M,$133.6M,$1.06B,$1.175B,"Spark Capital, Walter Robb",Completed,Early Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Afresh,2,Series A,Jun-20,$13M,$18.6M,$87M,$100M,Innovation Endeavors,Completed,Early Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Afresh,3,Seed Round,2019,$3.2M,$5.6M,~$59.5M,~$62.7M,Baseline Ventures,Completed,Seed Round,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Afresh,4,Seed Round,2018,$2.4M,$2.4M,~$36.9M,~$39.3M,Baseline Ventures,Completed,Seed Round,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Afresh,5,Debt - General,Dec-21,n.d.,~$133.6M,~$1.18B,~$1.18B,n.d.,Completed,Debt,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Afresh,6,Debt - General,2022,n.d.,~$133.6M,~$1.02B,~$1.02B,n.d.,Completed,Debt,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Afresh,7,Series C,Apr-24,$300M,$433.6M,$300M,$600M,"Spark Capital, Insight Partners, VMG Partners, Bright Pixel Capital",Completed,Late Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Narvar,1,Series D,Nov-18,$30M,$56.6M,~$120M,~$150M,n.d.,Completed,Late Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Narvar,2,Series C,May-18,~$22.6M,$26.6M,~$102.8M,~$125.4M,Accel,Completed,Late Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Narvar,3,Series B,Apr-17,$17M,~$27.2M,~$68M,~$85M,Battery Ventures,Completed,Early Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Narvar,4,Series A,May-16,$5.8M,~$10.2M,~$23.2M,~$29M,Accel,Completed,Early Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Narvar,5,Seed Round,2015,$3.8M,~$4.4M,~$15.2M,~$19M,Freestyle Capital,Completed,Seed Round,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Narvar,6,Seed Round,2012,~$600K,~$600K,~$2.5M,~$3.1M,Freestyle Capital,Completed,Seed Round,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
TaxBit,1,Series B,Apr-22,$130M,$231M,$1.2B,$1.33B,"Insight Venture Management, LLC., IVP",Completed,Early Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
TaxBit,2,Series A,Aug-21,$100M,$101M,$1.23B,$1.33B,"Paradigm, Tiger Global Management",Completed,Early Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
TaxBit,3,Seed Round,Mar-21,$1M,$1M,~$79M,~$80M,n.d.,Completed,Seed Round,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
TaxBit,4,Seed Round,2019,~$12M,~$24M,~$68M,~$80M,Album VC,Completed,Seed Round,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
TaxBit,5,Seed Round,2018,~$12M,~$12M,~$68M,~$80M,Album VC,Completed,Seed Round,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
TaxBit,6,Secondary Transaction,2022,n.d.,~$255M,~$1.36B,~$1.36B,n.d.,Completed,n.d.,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
TaxBit,7,Secondary Transaction,2023,n.d.,~$255M,~$1.57B,~$1.57B,n.d.,Completed,n.d.,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
TaxBit,8,Debt - General,2023,n.d.,~$255M,~$1.57B,~$1.57B,n.d.,Completed,Debt,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Titan,1,Series B,Nov-21,$58M,$77.5M,$392M,$450M,Andreessen Horowitz,Completed,Early Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Titan,2,Series A,Feb-21,$12M,$19.5M,~$277.6M,~$289.6M,General Catalyst,Completed,Early Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Titan,3,Series A,Sep-20,$7.5M,$7.5M,~$219.2M,~$226.7M,General Catalyst,Completed,Early Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Titan,4,Seed Round,2019,~$12M,~$21.1M,~$68M,~$80M,Y Combinator,Completed,Seed Round,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Titan,5,Seed Round,2018,~$9.1M,~$9.1M,~$51.3M,~$60.4M,Y Combinator,Completed,Seed Round,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Trust Machines,1,Series A,Nov-22,$150M,$150M,~$600M,~$750M,"Breyer Capital, Union Square Ventures, Digital Currency Group, GoldenTree, Hivemind",Completed,Early Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
EPC Power,1,Series C,Jan-23,$60M,$113.5M,~$240M,~$300M,n.d.,Completed,Late Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
EPC Power,2,Series B,Feb-22,$47M,$53.5M,~$188M,~$235M,n.d.,Completed,Early Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
EPC Power,3,Series A,Feb-21,$3.5M,$6.5M,~$14M,~$17.5M,n.d.,Completed,Early Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
EPC Power,4,Series A,2020,$3M,$3M,~$12M,~$15M,n.d.,Completed,Early Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
EPC Power,5,Seed Round,2018,~$300K,~$300K,~$1.4M,~$1.7M,n.d.,Completed,Seed Round,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
EPC Power,6,Debt - General,2023,n.d.,~$113.8M,~$318M,~$318M,n.d.,Completed,Debt,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
TotalMed,1,Private Equity,Oct-21,~$108M,~$216M,~$492M,~$600M,n.d.,Completed,PE,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
TotalMed,2,Private Equity,2019,~$108M,~$108M,~$492M,~$600M,n.d.,Completed,PE,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
TotalMed,3,Debt - General,2021,n.d.,~$108M,n.d.,n.d.,n.d.,Completed,Debt,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Color,1,Series E,May-22,$100M,$276.5M,$1.4B,$1.5B,"Kindred Ventures, T. Rowe Price",Completed,Late Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Color,2,Series D,Feb-21,$100M,$176.5M,$1.4B,$1.5B,"General Catalyst, T. Rowe Price",Completed,Late Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Color,3,Series C,Nov-18,$45M,$76.5M,~$950.3M,~$995.3M,General Catalyst,Completed,Late Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Color,4,Series B,Oct-17,$21.5M,$31.5M,~$795.4M,~$816.9M,General Catalyst,Completed,Early Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Color,5,Series A,Nov-15,$15M,$15M,~$561M,~$576M,n.d.,Completed,Early Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Color,6,Seed Round,2014,~$12M,~$12M,~$68M,~$80M,n.d.,Completed,Seed Round,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Color,7,Debt - General,2022,n.d.,~$293.5M,~$1.52B,~$1.52B,n.d.,Completed,Debt,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Color,8,Debt - General,2023,n.d.,~$293.5M,~$1.75B,~$1.75B,n.d.,Completed,Debt,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Dialpad,1,Series F,Dec-21,$170M,$401.5M,$2.03B,$2.2B,ICONIQ Growth,Completed,Late Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Dialpad,2,Series E,Jun-21,$100M,$231.5M,$1.1B,$1.2B,SoftBank,Completed,Late Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Dialpad,3,Series D,Dec-19,$50M,$131.5M,~$616.4M,~$666.4M,ICONIQ Growth,Completed,Late Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Dialpad,4,Series D,2018,$50M,$81.5M,~$320M,~$370M,ICONIQ Growth,Completed,Late Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Dialpad,5,Series C,2017,$25M,$31.5M,$225M,$250M,"GV, Andreessen Horowitz, Felicis, Amasia, Section 32, Work-Bench",Completed,Late Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Dialpad,6,Series B,2016,$5M,$6.5M,~$149.2M,~$154.2M,Andreessen Horowitz,Completed,Early Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Dialpad,7,Series A,2015,$1.5M,$1.5M,~$93.6M,~$95.1M,Google Ventures,Completed,Early Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Dialpad,8,Seed Round,2014,~$8.8M,~$8.8M,~$49.9M,~$58.7M,n.d.,Completed,Seed Round,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Dialpad,9,Secondary Transaction,2021,n.d.,~$240.3M,~$1.2B,~$1.2B,n.d.,Completed,n.d.,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Dialpad,10,Secondary Transaction,2022,n.d.,~$410.3M,~$2.36B,~$2.36B,n.d.,Completed,n.d.,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Dialpad,11,Debt - General,2022,n.d.,~$410.3M,~$2.36B,~$2.36B,n.d.,Completed,Debt,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Dialpad,12,Debt - General,2023,n.d.,~$410.3M,~$2.71B,~$2.71B,n.d.,Completed,Debt,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Litmus,1,Series C,Mar-21,$120M,$144.6M,$1.23B,$1.35B,n.d.,Completed,Late Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Litmus,2,Series B,Jan-21,~$180M,$24.6M,~$1.04B,~$1.22B,n.d.,Completed,Early Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Litmus,3,Series A,Aug-20,~$120M,~$256.6M,~$680M,~$800M,Spectrum Equity,Completed,Early Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Litmus,4,Series A,2019,~$72.4M,~$136.6M,~$410.2M,~$482.6M,Spectrum Equity,Completed,Early Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Litmus,5,Series A,2018,~$40.2M,~$64.2M,~$227.9M,~$268.1M,Spectrum Equity,Completed,Early Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Litmus,6,Seed Round,2017,~$12M,~$24M,~$68M,~$80M,n.d.,Completed,Seed Round,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Litmus,7,Seed Round,2016,~$12M,~$12M,~$68M,~$80M,n.d.,Completed,Seed Round,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Litmus,8,Secondary Transaction,2021,n.d.,~$556.6M,~$1.4B,~$1.4B,n.d.,Completed,n.d.,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Litmus,9,Debt - General,2022,n.d.,~$556.6M,~$1.61B,~$1.61B,n.d.,Completed,Debt,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
OfferUp,1,Series D,Jul-21,$120M,$331.4M,$880M,$1B,Notable Capital,Completed,Late Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
OfferUp,2,Series C,Mar-20,$120M,$211.4M,~$950M,~$1.07B,Warburg Pincus,Completed,Late Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
OfferUp,3,Series C,Jan-18,$119M,$211.4M,$1.08B,$1.2B,Warburg Pincus,Completed,Late Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
OfferUp,4,Series B,Dec-15,$73.4M,$73.4M,~$747.4M,~$820.8M,"Andreessen Horowitz, T. Rowe Price, Tiger Global Management, Coatue Management, Jackson Square Ventures",Completed,Early Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
OfferUp,5,Series A,May-14,$18M,$18M,~$597M,~$615M,Jackson Square Ventures,Completed,Early Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
OfferUp,6,Seed Round,2012,$3M,$3M,~$77M,~$80M,n.d.,Completed,Seed Round,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
OfferUp,7,Seed Round,2013,~$12M,~$15M,~$68M,~$80M,n.d.,Completed,Seed Round,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
OfferUp,8,Secondary Transaction,2021,n.d.,~$345.4M,~$1B,~$1B,n.d.,Completed,n.d.,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
OfferUp,9,Debt - General,2022,n.d.,~$465.4M,~$1.14B,~$1.14B,n.d.,Completed,Debt,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Origo,1,Series A,2022,~$8.1M,~$8.1M,~$36.9M,~$45M,n.d.,Completed,Early Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Firefly (Media),1,Series E,Nov-21,$145M,$365M,$1.25B,$1.4B,n.d.,Completed,Late Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Firefly (Media),2,Series D,Jun-21,~$134.3M,$220M,~$761.3M,~$895.6M,n.d.,Completed,Late Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Firefly (Media),3,Series C,Mar-21,$100M,~$191.6M,~$585M,~$685M,n.d.,Completed,Late Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Firefly (Media),4,Series C,Oct-19,$30M,~$91.6M,$120M,$150M,"GV, NFX",Completed,Late Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Firefly (Media),5,Series B,Mar-19,$30M,~$61.6M,$120M,$150M,"GV, NFX",Completed,Early Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Firefly (Media),6,Series A,Sep-17,$21.5M,~$31.6M,~$21.2M,~$42.7M,"Google Ventures, NFX",Completed,Early Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Firefly (Media),7,Series A,Jun-17,$6.5M,~$10.1M,~$28.1M,~$34.6M,"Google Ventures, NFX",Completed,Early Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Firefly (Media),8,Seed Round,2016,~$2.2M,~$3.6M,~$12.8M,~$15M,n.d.,Completed,Seed Round,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Firefly (Media),9,Seed Round,2015,~$1M,~$1.4M,~$5.5M,~$6.5M,n.d.,Completed,Seed Round,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Firefly (Media),10,Seed Round,2014,~$400K,~$400K,~$2.4M,~$2.8M,n.d.,Completed,Seed Round,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Firefly (Media),11,Secondary Transaction,2021,n.d.,~$325.9M,~$895.6M,~$895.6M,n.d.,Completed,n.d.,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Firefly (Media),12,Secondary Transaction,2022,n.d.,~$470.9M,~$1.52B,~$1.52B,n.d.,Completed,n.d.,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Firefly (Media),13,Debt - General,2022,n.d.,~$470.9M,~$1.52B,~$1.52B,n.d.,Completed,Debt,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Firefly (Media),14,Debt - General,2023,n.d.,~$470.9M,~$1.75B,~$1.75B,n.d.,Completed,Debt,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Firefly (Media),15,Debt - General,2024,n.d.,~$730.9M,~$2.01B,~$2.01B,n.d.,Completed,Debt,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
