Company,#,Deal Type,Date,Amount,Raised to Date,Pre-Val,Post-Val,Investors,Status,Stage,Source File
Telegram,8,Debt - General,2023-07-01,,5800000000.0,2230000000.0,2230000000.0,n.d.,Completed,Debt,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Alloy,1,Series C,2021-10-01,100000000.0,140400000.0,1250000000.0,1350000000.0,Lightspeed Venture Partners,Completed,Late Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Alloy,2,Series B,2021-01-01,40000000.0,40400000.0,265000000.0,305000000.0,Canapi Ventures,Completed,Early Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Alloy,3,Series A,2019-06-01,8000000.0,350000.0,45600000.0,53600000.0,Bessemer Venture Partners,Completed,Early Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Alloy,4,Seed Round,2017-07-01,350000.0,350000.0,6200000.0,6500000.0,Eniac Ventures,Completed,Seed Round,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Alloy,5,Seed Round,2018-07-01,2700000.0,3100000.0,15200000.0,17900000.0,n.d.,Completed,Seed Round,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Alloy,6,Seed Round,2019-07-01,8000000.0,19100000.0,45600000.0,53600000.0,n.d.,Completed,Seed Round,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Alloy,7,Debt - General,2021-10-01,100000000.0,259100000.00000003,1350000000.0,1350000000.0,n.d.,Completed,Debt,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Alloy,8,Debt - General,2023-01-01,,259100000.00000003,1610000000.0,1610000000.0,n.d.,Completed,Debt,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Alloy,9,Secondary Transaction,2021-07-01,,59000000.0,697000000.0,697000000.0,n.d.,Completed,n.d.,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Alloy,10,Secondary Transaction,2022-07-01,,259100000.00000003,1480000000.0,1480000000.0,n.d.,Completed,n.d.,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Alloy,11,Secondary Transaction,2023-07-01,,259100000.00000003,1700000000.0,1700000000.0,n.d.,Completed,n.d.,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Thumbtack,1,Series F,2021-07-01,275000000.0,628800000.0,3200000000.0,3470000000.0,Sequoia Capital,Completed,Late Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Thumbtack,2,Series E,2018-02-01,150000000.0,353800000.0,1120000000.0,1270000000.0,Baillie Gifford,Completed,Late Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Thumbtack,3,Series D,2015-08-01,125000000.0,203800000.0,1120000000.0,1250000000.0,CapitalG,Completed,Late Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Thumbtack,4,Series C,2014-01-01,30000000.0,78800000.0,906600000.0,936600000.0,"Sequoia Capital, Tiger Global Management",Completed,Late Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Thumbtack,5,Series B,2012-11-01,12500000.0,48800000.0,744600000.0,757100000.0,Sequoia Capital,Completed,Early Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Thumbtack,6,Series A,2011-12-01,12000000.0,36300000.0,628600000.0,640600000.0,Javelin Venture Partners,Completed,Early Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Thumbtack,7,Seed Round,2010-01-01,1300000.0,24300000.0,78700000.0,80000000.0,n.d.,Completed,Seed Round,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Thumbtack,8,Seed Round,2009-07-01,23000000.0,23000000.0,57000000.0,80000000.0,n.d.,Completed,Seed Round,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Thumbtack,9,Seed Round,2008-07-01,12000000.0,12000000.0,68000000.0,80000000.0,n.d.,Completed,Seed Round,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Thumbtack,10,Secondary Transaction,2021-07-01,,365800000.0,3390000000.0,3390000000.0,n.d.,Completed,n.d.,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Thumbtack,11,Secondary Transaction,2022-07-01,,640800000.0,3940000000.0,3940000000.0,n.d.,Completed,n.d.,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Thumbtack,12,Secondary Transaction,2023-07-01,,640800000.0,4540000000.0,4540000000.0,n.d.,Completed,n.d.,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Thumbtack,13,Debt - General,2022-07-01,,640800000.0,3940000000.0,3940000000.0,"Hercules Capital, Silicon Valley Bank",Completed,Debt,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Thumbtack,14,Debt - General,2023-07-01,,640800000.0,4540000000.0,4540000000.0,"Hercules Capital, Silicon Valley Bank",Completed,Debt,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Thumbtack,15,Debt - General,2024-07-01,,640800000.0,5210000000.0,5210000000.0,"Hercules Capital, Silicon Valley Bank",Completed,Debt,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Synthesis Health,1,Seed Round,2022-06-01,12000000.0,12000000.0,48000000.0,60000000.0,n.d.,Completed,Seed Round,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Synthesis Health,2,Series A,2023-12-01,18000000.0,30000000.0,72000000.0,90000000.0,n.d.,Completed,Early Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
The Boring Company,1,Series C,2022-04-01,675000000.0,849500000.0,5000000000.0,5675000000.0,"Sequoia Capital, Vy Capital",Completed,Late Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
The Boring Company,2,Series B,2021-11-01,675000000.0,174500000.0,5000000000.0,5675000000.0,"Vy Capital, Sequoia Capital, Valor Equity Partners, Founders Fund, 8VC, Craft Ventures",Completed,Early Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
The Boring Company,3,Series A,2019-05-01,120000000.0,120000000.0,800000000.0,920000000.0,"8VC, Vy Capital, Craft Ventures, Valor Capital, DFJ",Completed,Early Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
The Boring Company,4,Seed Round,2017-01-01,113000000.0,113000000.0,452000000.0,565000000.0,Elon Musk,Completed,Seed Round,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
The Boring Company,5,Seed Round,2018-07-01,12000000.0,125000000.0,68000000.0,80000000.0,n.d.,Completed,Seed Round,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
6Sense,1,Series E,2022-01-01,200000000.0,626300000.0,5150000000.0,5200000000.0,"Blue Owl, MSD Partners",Completed,Late Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
6Sense,2,Series D,2021-03-01,125000000.0,426300000.0,1980000000.0,2100000000.0,D1 Capital Partners,Completed,Late Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
6Sense,3,Series C,2020-01-01,40000000.0,301300000.0,260000000.0,300000000.0,"Insight Venture Management, LLC.",Completed,Late Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
6Sense,4,Series B,2018-03-01,27000000.0,261300000.0,13000000.0,40000000.0,Salesforce Ventures,Completed,Early Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
6Sense,5,Series A,2016-04-01,12000000.0,234300000.0,48000000.0,60000000.0,"Battery Ventures, Venrock",Completed,Early Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
6Sense,6,Seed Round,2014-07-01,2000000.0,222300000.0,8000000.0,10000000.0,n.d.,Completed,Seed Round,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
6Sense,7,Seed Round,2013-07-01,220300000.0,220300000.0,879700000.0,1100000000.0,n.d.,Completed,Seed Round,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
6Sense,8,Secondary Transaction,2021-07-01,,426300000.0,2760000000.0,2760000000.0,n.d.,Completed,n.d.,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
6Sense,9,Secondary Transaction,2022-07-01,,626300000.0,5510000000.0,5510000000.0,n.d.,Completed,n.d.,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
6Sense,10,Secondary Transaction,2023-07-01,,726300000.0,6340000000.0,6340000000.0,n.d.,Completed,n.d.,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
6Sense,11,Debt - General,2022-06-01,100000000.0,726300000.0,5510000000.0,5510000000.0,Silicon Valley Bank,Completed,Debt,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
6Sense,12,Debt - General,2023-07-01,,726300000.0,6340000000.0,6340000000.0,Silicon Valley Bank,Completed,Debt,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
6Sense,13,Debt - General,2024-07-01,,776300000.0,7290000000.0,7290000000.0,Silicon Valley Bank,Completed,Debt,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
6Sense,14,Series F,2023-10-01,50000000.0,676300000.0,6590000000.0,6640000000.0,n.d.,Completed,Late Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
6Sense,15,Debt - General,2023-10-01,,776300000.0,6640000000.0,6640000000.0,Silicon Valley Bank,Completed,Debt,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
6Sense,16,Debt - General,2024-07-01,,776300000.0,7290000000.0,7290000000.0,Silicon Valley Bank,Completed,Debt,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Afresh,1,Series B,2021-12-01,115000000.0,133600000.0,1060000000.0,1175000000.0,"Spark Capital, Walter Robb",Completed,Early Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Afresh,2,Series A,2020-06-01,13000000.0,18600000.0,87000000.0,100000000.0,Innovation Endeavors,Completed,Early Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Afresh,3,Seed Round,2019-07-01,3200000.0,5600000.0,59500000.0,62700000.0,Baseline Ventures,Completed,Seed Round,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Afresh,4,Seed Round,2018-07-01,2400000.0,2400000.0,36900000.0,39300000.0,Baseline Ventures,Completed,Seed Round,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Afresh,5,Debt - General,2021-12-01,,133600000.0,1180000000.0,1180000000.0,n.d.,Completed,Debt,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Afresh,6,Debt - General,2022-07-01,,133600000.0,1020000000.0,1020000000.0,n.d.,Completed,Debt,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Afresh,7,Series C,2024-04-01,300000000.0,433600000.0,300000000.0,600000000.0,"Spark Capital, Insight Partners, VMG Partners, Bright Pixel Capital",Completed,Late Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Narvar,1,Series D,2018-11-01,30000000.0,56600000.0,120000000.0,150000000.0,n.d.,Completed,Late Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Narvar,2,Series C,2018-05-01,22600000.0,26600000.0,102800000.0,125400000.0,Accel,Completed,Late Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Narvar,3,Series B,2017-04-01,17000000.0,27200000.0,68000000.0,85000000.0,Battery Ventures,Completed,Early Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Narvar,4,Series A,2016-05-01,5800000.0,10200000.0,23200000.0,29000000.0,Accel,Completed,Early Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Narvar,5,Seed Round,2015-07-01,3800000.0,4400000.0,15200000.0,19000000.0,Freestyle Capital,Completed,Seed Round,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Narvar,6,Seed Round,2012-07-01,600000.0,600000.0,2500000.0,3100000.0,Freestyle Capital,Completed,Seed Round,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
TaxBit,1,Series B,2022-04-01,130000000.0,231000000.0,1200000000.0,1330000000.0,"Insight Venture Management, LLC., IVP",Completed,Early Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
TaxBit,2,Series A,2021-08-01,100000000.0,101000000.0,1230000000.0,1330000000.0,"Paradigm, Tiger Global Management",Completed,Early Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
TaxBit,3,Seed Round,2021-03-01,1000000.0,1000000.0,79000000.0,80000000.0,n.d.,Completed,Seed Round,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
TaxBit,4,Seed Round,2019-07-01,12000000.0,24000000.0,68000000.0,80000000.0,Album VC,Completed,Seed Round,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
TaxBit,5,Seed Round,2018-07-01,12000000.0,12000000.0,68000000.0,80000000.0,Album VC,Completed,Seed Round,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
TaxBit,6,Secondary Transaction,2022-07-01,,255000000.0,1360000000.0,1360000000.0,n.d.,Completed,n.d.,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
TaxBit,7,Secondary Transaction,2023-07-01,,255000000.0,1570000000.0,1570000000.0,n.d.,Completed,n.d.,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
TaxBit,8,Debt - General,2023-07-01,,255000000.0,1570000000.0,1570000000.0,n.d.,Completed,Debt,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Titan,1,Series B,2021-11-01,58000000.0,77500000.0,392000000.0,450000000.0,Andreessen Horowitz,Completed,Early Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Titan,2,Series A,2021-02-01,12000000.0,19500000.0,277600000.0,289600000.0,General Catalyst,Completed,Early Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Titan,3,Series A,2020-09-01,7500000.0,7500000.0,219200000.0,226700000.0,General Catalyst,Completed,Early Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Titan,4,Seed Round,2019-07-01,12000000.0,21100000.0,68000000.0,80000000.0,Y Combinator,Completed,Seed Round,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Titan,5,Seed Round,2018-07-01,9100000.0,9100000.0,51300000.0,60400000.0,Y Combinator,Completed,Seed Round,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Trust Machines,1,Series A,2022-11-01,150000000.0,150000000.0,600000000.0,750000000.0,"Breyer Capital, Union Square Ventures, Digital Currency Group, GoldenTree, Hivemind",Completed,Early Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
EPC Power,1,Series C,2023-01-01,60000000.0,113500000.0,240000000.0,300000000.0,n.d.,Completed,Late Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
EPC Power,2,Series B,2022-02-01,47000000.0,53500000.0,188000000.0,235000000.0,n.d.,Completed,Early Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
EPC Power,3,Series A,2021-02-01,3500000.0,6500000.0,14000000.0,17500000.0,n.d.,Completed,Early Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
EPC Power,4,Series A,2020-07-01,3000000.0,3000000.0,12000000.0,15000000.0,n.d.,Completed,Early Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
EPC Power,5,Seed Round,2018-07-01,300000.0,300000.0,1400000.0,1700000.0,n.d.,Completed,Seed Round,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
EPC Power,6,Debt - General,2023-07-01,,113800000.0,318000000.0,318000000.0,n.d.,Completed,Debt,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
TotalMed,1,Private Equity,2021-10-01,108000000.0,216000000.0,492000000.0,600000000.0,n.d.,Completed,PE,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
TotalMed,2,Private Equity,2019-07-01,108000000.0,108000000.0,492000000.0,600000000.0,n.d.,Completed,PE,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
TotalMed,3,Debt - General,2021-07-01,,108000000.0,,,n.d.,Completed,Debt,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Color,1,Series E,2022-05-01,100000000.0,276500000.0,1400000000.0,1500000000.0,"Kindred Ventures, T. Rowe Price",Completed,Late Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Color,2,Series D,2021-02-01,100000000.0,176500000.0,1400000000.0,1500000000.0,"General Catalyst, T. Rowe Price",Completed,Late Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Color,3,Series C,2018-11-01,45000000.0,76500000.0,950300000.0,995300000.0,General Catalyst,Completed,Late Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Color,4,Series B,2017-10-01,21500000.0,31500000.0,795400000.0,816900000.0,General Catalyst,Completed,Early Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Color,5,Series A,2015-11-01,15000000.0,15000000.0,561000000.0,576000000.0,n.d.,Completed,Early Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Color,6,Seed Round,2014-07-01,12000000.0,12000000.0,68000000.0,80000000.0,n.d.,Completed,Seed Round,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Color,7,Debt - General,2022-07-01,,293500000.0,1520000000.0,1520000000.0,n.d.,Completed,Debt,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Color,8,Debt - General,2023-07-01,,293500000.0,1750000000.0,1750000000.0,n.d.,Completed,Debt,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Dialpad,1,Series F,2021-12-01,170000000.0,401500000.0,2030000000.0,2200000000.0,ICONIQ Growth,Completed,Late Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Dialpad,2,Series E,2021-06-01,100000000.0,231500000.0,1100000000.0,1200000000.0,SoftBank,Completed,Late Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Dialpad,3,Series D,2019-12-01,50000000.0,131500000.0,616400000.0,666400000.0,ICONIQ Growth,Completed,Late Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Dialpad,4,Series D,2018-07-01,50000000.0,81500000.0,320000000.0,370000000.0,ICONIQ Growth,Completed,Late Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Dialpad,5,Series C,2017-07-01,25000000.0,31500000.0,225000000.0,250000000.0,"GV, Andreessen Horowitz, Felicis, Amasia, Section 32, Work-Bench",Completed,Late Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Dialpad,6,Series B,2016-07-01,5000000.0,6500000.0,149200000.0,154200000.0,Andreessen Horowitz,Completed,Early Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Dialpad,7,Series A,2015-07-01,1500000.0,1500000.0,93600000.0,95100000.0,Google Ventures,Completed,Early Stage VC,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Dialpad,8,Seed Round,2014-07-01,8800000.0,8800000.0,49900000.0,58700000.0,n.d.,Completed,Seed Round,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Dialpad,9,Secondary Transaction,2021-07-01,,240300000.0,1200000000.0,1200000000.0,n.d.,Completed,n.d.,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Dialpad,10,Secondary Transaction,2022-07-01,,410300000.0,2360000000.0,2360000000.0,n.d.,Completed,n.d.,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Dialpad,11,Debt - General,2022-07-01,,410300000.0,2360000000.0,2360000000.0,n.d.,Completed,Debt,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
Dialpad,12,Debt - General,2023-07-01,,410300000.0,2710000000.0,2710000000.0,n.d.,Completed,Debt,PitchBook_Deal_History_98_Companies.csv; PitchBook_concatene_all1.csv
